Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Sports Direct,1197831,2021-05-11,South,Tennessee,Knoxville,Women's Street Footwear,37.0,204,7548.0,3547.56,0.47,Outlet
Sports Direct,1197831,2021-05-12,South,Tennessee,Knoxville,Women's Athletic Footwear,38.0,157,5966.0,3698.9200000000005,0.6200000000000001,Outlet
Sports Direct,1197831,2021-05-13,South,Tennessee,Knoxville,Men's Apparel,43.0,140,6020.0,2769.2,0.45999999999999996,Outlet
Sports Direct,1197831,2021-05-14,South,Tennessee,Knoxville,Women's Apparel,43.0,202,8686.0,5732.760000000001,0.6600000000000001,Outlet
Sports Direct,1197831,2021-05-15,South,Tennessee,Knoxville,Men's Street Footwear,39.0,248,9672.0,4642.5599999999995,0.48,Outlet
Sports Direct,1197831,2021-05-16,South,Tennessee,Knoxville,Men's Athletic Footwear,37.0,264,9768.0,4786.32,0.48999999999999994,Outlet
Sports Direct,1197831,2021-05-17,South,Tennessee,Knoxville,Women's Street Footwear,44.0,210,9240.0,4712.4,0.51,Outlet
Sports Direct,1197831,2021-05-18,South,Tennessee,Knoxville,Women's Athletic Footwear,44.0,176,7744.0,4646.400000000001,0.6000000000000001,Outlet
Sports Direct,1197831,2021-05-19,South,Tennessee,Knoxville,Men's Apparel,38.0,160,6080.0,2857.6,0.47,Outlet
Sports Direct,1197831,2021-05-20,South,Tennessee,Knoxville,Women's Apparel,49.0,225,11025.0,6945.750000000001,0.6300000000000001,Outlet
